RowCount,TimeStamp,Year,Month,Day,Hour,Minute,Second,Longitude [Deg E],Latitude [Deg N],SOG [knots],COG [Deg],Pitch [Deg],PitchTarget [Deg],Heel [Deg],HeelTarget [Deg],HeelRange [Deg],ClewLoad [0.1kg],Rudder [Deg],VMG [k],TWD [Deg],TWS [k]
47,1575688787000,0,0,0,0,0,0,174.794526,-36.790807,0.92,329,0,0,0,0,0,0,0,0,0,0
48,1575688788000,0,0,0,0,0,0,174.794524,-36.790801,1.45,349,0,0,0,0,0,0,0,0,0,0
49,1575688789000,0,0,0,0,0,0,174.79452,-36.790797,1.07,336,0,0,0,0,0,0,0,0,0,0
50,1575688790000,0,0,0,0,0,0,174.794515,-36.790793,1.07,335,0,0,0,0,0,0,0,0,0,0
51,1575688791000,0,0,0,0,0,0,174.794512,-36.790788,1.17,340,0,0,0,0,0,0,0,0,0,0
52,1575688792000,0,0,0,0,0,0,174.794513,-36.790783,0.81,352,0,0,0,0,0,0,0,0,0,0
53,1575688793000,0,0,0,0,0,0,174.794512,-36.790778,1.45,355,0,0,0,0,0,0,0,0,0,0
54,1575688794000,0,0,0,0,0,0,174.794508,-36.790774,0.96,340,0,0,0,0,0,0,0,0,0,0
55,1575688795000,0,0,0,0,0,0,174.794506,-36.790772,0.81,342,0,0,0,0,0,0,0,0,0,0
56,1575688796000,0,0,0,0,0,0,174.794503,-36.790769,0.64,343,0,0,0,0,0,0,0,0,0,0
57,1575688797000,0,0,0,0,0,0,174.794502,-36.790768,0.32,343,0,0,0,0,0,0,0,0,0,0
58,1575688798000,0,0,0,0,0,0,174.794501,-36.790768,0.21,343,0,0,0,0,0,0,0,0,0,0
59,1575688799000,0,0,0,0,0,0,174.794499,-36.790767,0.43,343,0,0,0,0,0,0,0,0,0,0
60,1575688800000,0,0,0,0,0,0,174.794498,-36.790769,0.81,343,0,0,0,0,0,0,0,0,0,0
61,1575688801000,0,0,0,0,0,0,174.794494,-36.79077,0.58,343,0,0,0,0,0,0,0,0,0,0
62,1575688802000,0,0,0,0,0,0,174.794492,-36.790772,0.7,343,0,0,0,0,0,0,0,0,0,0
